1.3884059877236268E+000 -9.5188675837567036E+000 -4.8840489245783782E+000 2.4205894643852741E+001
1.3879723816286222E+000 -9.5091405390325701E+000 -4.8840582911974648E+000 2.4205894634448303E+001
1.3875919428676242E+000 -9.4975651023530272E+000 -4.8840662080578863E+000 2.4205894626033803E+001
1.3869765827902003E+000 -9.4845777898726187E+000 -4.8840796945724909E+000 2.4205894612103688E+001
1.3865192264580033E+000 -9.4735563360286310E+000 -4.8840897754398025E+000 2.4205894601475524E+001
1.3860520412004358E+000 -9.4617848513542793E+000 -4.8840995942724001E+000 2.4205894590375415E+001
1.3855280276250512E+000 -9.4503136459216392E+000 -4.8841109990607858E+000 2.4205894577626729E+001
1.3851015278327499E+000 -9.4407762618468176E+000 -4.8841202588021613E+000 2.4205894567007643E+001
1.3847354458061243E+000 -9.4288462448906181E+000 -4.8841278742050216E+000 2.4205894557715947E+001
1.3840746782150932E+000 -9.4149010216284861E+000 -4.8841425335708424E+000 2.4205894540538626E+001
1.3835917503911099E+000 -9.4038233339762662E+000 -4.8841541630512921E+000 2.4205894527625887E+001
1.3831550756094568E+000 -9.3942266895992610E+000 -4.8841644606095942E+000 2.4205894515686211E+001
1.3827981557873155E+000 -9.3840937214405109E+000 -4.8841721049680622E+000 2.4205894505736477E+001
1.3822989250054645E+000 -9.3686084398532721E+000 -4.8841822575251097E+000 2.4205894491533130E+001
1.3814649117444564E+000 -9.3499258977195794E+000 -4.8842003192604029E+000 2.4205894467056684E+001
1.3807661510303872E+000 -9.3367375945387696E+000 -4.8842214022886088E+000 2.4205894445761231E+001
1.3804032031993354E+000 -9.3261910468688338E+000 -4.8842319252442472E+000 2.4205894434400708E+001
1.3798747487970753E+000 -9.3115246601644976E+000 -4.8842428017139499E+000 2.4205894417505213E+001
1.3791604280415217E+000 -9.2987397589258531E+000 -4.8842622081799982E+000 2.4205894393984028E+001
1.3788495209027591E+000 -9.2905969006264417E+000 -4.8842705780273503E+000 2.4205894383477883E+001
1.3784769869717042E+000 -9.2778731522676328E+000 -4.8842779842023250E+000 2.4205894370681236E+001
1.3777469361553945E+000 -9.2623265043311083E+000 -4.8842927992371274E+000 2.4205894344956334E+001
1.3771962874096206E+000 -9.2514687198877859E+000 -4.8843049936159826E+000 2.4205894324934651E+001
1.3768519792509240E+000 -9.2397650914941156E+000 -4.8843123047917105E+000 2.4205894312138231E+001
1.3761757468233227E+000 -9.2271157315245169E+000 -4.8843271063397573E+000 2.4205894286409979E+001
1.3758138589428517E+000 -9.2184734997033022E+000 -4.8843352577969030E+000 2.4205894272285246E+001
1.3754421284693221E+000 -9.2105947801032908E+000 -4.8843425628832140E+000 2.4205894257522196E+001
1.3751494194282614E+000 -9.2008416094649785E+000 -4.8843479683901609E+000 2.4205894245711754E+001
1.3745883217889732E+000 -9.1879505224868208E+000 -4.8843582211678056E+000 2.4205894222626156E+001
1.3740506299428525E+000 -9.1774927604741325E+000 -4.8843685868642588E+000 2.4205894199923378E+001
1.3737090906519680E+000 -9.1668627725784884E+000 -4.8843750684720595E+000 2.4205894185196016E+001
1.3731131786870829E+000 -9.1556128534749206E+000 -4.8843863921162498E+000 2.4205894158948364E+001
1.3727623212693145E+000 -9.1466420019160193E+000 -4.8843930047330675E+000 2.4205894143140668E+001
1.3723315544866448E+000 -9.1367493454048105E+000 -4.8844004524993556E+000 2.4205894123381050E+001
1.3719051515535621E+000 -9.1249321212470829E+000 -4.8844077158687460E+000 2.4205894103430108E+001
1.3712828018551606E+000 -9.1121302704232381E+000 -4.8844184043567136E+000 2.4205894073615983E+001
1.3708015221455485E+000 -9.1026369326764751E+000 -4.8844268057049787E+000 2.4205894049960527E+001
1.3704604795341810E+000 -9.0914725905290528E+000 -4.8844325976919087E+000 2.4205894032876031E+001
1.3697812552924844E+000 -9.0797681339290452E+000 -4.8844448226199324E+000 2.4205893998087110E+001
1.3694553747140272E+000 -9.0718873043820221E+000 -4.8844506231993865E+000 2.4205893980999441E+001
1.3690728772789500E+000 -9.0624821785205913E+000 -4.8844566324062511E+000 2.4205893960625687E+001
1.3686020976942115E+000 -9.0519549467008673E+000 -4.8844638040228014E+000 2.4205893935076006E+001
1.3681178227894486E+000 -9.0413246651468988E+000 -4.8844710877392536E+000 2.4205893908237737E+001
1.3676306091375154E+000 -9.0319657201814518E+000 -4.8844783173773232E+000 2.4205893880660231E+001
1.3672662424598523E+000 -9.0223413668050583E+000 -4.8844835778709879E+000 2.4205893859648800E+001
1.3667200139517466E+000 -9.0121036709947528E+000 -4.8844914457632411E+000 2.4205893827545474E+001
1.3663216463525418E+000 -9.0046100663943989E+000 -4.8844971792269831E+000 2.4205893803651939E+001
1.3660198192667345E+000 -8.9962600282910525E+000 -4.8845012782217072E+000 2.4205893785278192E+001
1.3655108313693145E+000 -8.9857291807340385E+000 -4.8845078177902872E+000 2.4205893753780334E+001
1.3650123052830876E+000 -8.9738726544247136E+000 -4.8845141543633055E+000 2.4205893722282479E+001
1.3643437440987802E+000 -8.9633932523030690E+000 -4.8845227243328191E+000 2.4205893679046994E+001
1.3640257330934633E+000 -8.9560425900517178E+000 -4.8845266635612594E+000 2.4205893658050798E+001
1.3636143135797520E+000 -8.9462750446852777E+000 -4.8845314876026880E+000 2.4205893630493296E+001
1.3630424205741942E+000 -8.9351033681046932E+000 -4.8845380955754090E+000 2.4205893591448557E+001
1.3625026599412078E+000 -8.9262555922827769E+000 -4.8845444714314237E+000 2.4205893553782246E+001
1.3621701373954489E+000 -8.9187608760431996E+000 -4.8845483596787522E+000 2.4205893530171366E+001
1.3617331999777242E+000 -8.9107079484441627E+000 -4.8845531669235207E+000 2.4205893498690191E+001
1.3613507945048362E+000 -8.9004349383351506E+000 -4.8845573700612501E+000 2.4205893470701689E+001
1.3606307810190466E+000 -8.8900202474532026E+000 -4.8845658995632446E+000 2.4205893416947060E+001
1.3603038422162719E+000 -8.8846224000789960E+000 -4.8845697949427418E+000 2.4205893392036380E+001
1.3600654505362646E+000 -8.8784054742467138E+000 -4.8845723126588965E+000 2.4205893373681135E+001
1.3596265777112408E+000 -8.8680175793014104E+000 -4.8845766156440185E+000 2.4205893339482497E+001
1.3589100438773301E+000 -8.8575713704141954E+000 -4.8845839823809829E+000 2.4205893282523562E+001
1.3585219135161639E+000 -8.8503449425750116E+000 -4.8845878194078463E+000 2.4205893251039431E+001
1.3581058738166869E+000 -8.8420573643303939E+000 -4.8845911153840014E+000 2.4205893216820296E+001
1.3575797985707616E+000 -8.8305716571840538E+000 -4.8845943782200774E+000 2.4205893172860399E+001
1.3567489215686859E+000 -8.8174368704647694E+000 -4.8845995951029293E+000 2.4205893101903253E+001
1.3560796084635076E+000 -8.8080924047168043E+000 -4.8846034562975165E+000 2.4205893043293077E+001
1.3556757345231707E+000 -8.7999890233289690E+000 -4.8846046156502796E+000 2.4205893007291301E+001
1.3550866159229074E+000 -8.7898560613939960E+000 -4.8846047176091592E+000 2.4205892953970714E+001
1.3544344880847090E+000 -8.7815360099209485E+000 -4.8846406478005076E+000 2.4205892893812340E+001
1.3540969401458041E+000 -8.7735620988511425E+000 -4.8847468663847389E+000 2.4205892862179802E+001
1.3533947869686909E+000 -8.7646623257131271E+000 -4.8849414109711269E+000 2.4205892795399990E+001
1.3530148182406232E+000 -8.7555502401180068E+000 -4.8850537039447985E+000 2.4205892758651679E+001
1.3521583960327166E+000 -8.7454510173892341E+000 -4.8852559468095995E+000 2.4205892674427748E+001
1.3517726774619379E+000 -8.7393759424141084E+000 -4.8853361863945635E+000 2.4205892635768478E+001
1.3513565879913514E+000 -8.7310692586046859E+000 -4.8854559249225025E+000 2.4205892593594726E+001
1.3506226111130877E+000 -8.7227776790300098E+000 -4.8855524094211189E+000 2.4205892518064676E+001
1.3502870661831379E+000 -8.7176698444580651E+000 -4.8856008325341707E+000 2.4205892482999580E+001
1.3499213978658389E+000 -8.7113469697339276E+000 -4.8856719199782086E+000 2.4205892444427977E+001
1.3493955878550803E+000 -8.7051059186085311E+000 -4.8857483397406236E+000 2.4205892388323832E+001
1.3490693880162998E+000 -8.6976199631537661E+000 -4.8857958808484323E+000 2.4205892353118148E+001
1.3482678499054164E+000 -8.6887886076508476E+000 -4.8859029331521224E+000 2.4205892265448757E+001
1.3478577269617327E+000 -8.6843650465000195E+000 -4.8859584019943938E+000 2.4205892219860672E+001
1.3476391620820960E+000 -8.6798944656157992E+000 -4.8859867354978164E+000 2.4205892195370147E+001
1.3471815830689062E+000 -8.6718418963591528E+000 -4.8860297268901522E+000 2.4205892143688025E+001
1.3463927968539631E+000 -8.6626029584445465E+000 -4.8860926387009185E+000 2.4205892053319563E+001
1.3458310104515228E+000 -8.6568577292162683E+000 -4.8861399931778529E+000 2.4205891987879813E+001
1.3455484645697871E+000 -8.6516371522387718E+000 -4.8861624619409501E+000 2.4205891954626274E+001
1.3450018219462156E+000 -8.6449380984053708E+000 -4.8861950436435091E+000 2.4205891889698663E+001
1.3445200301915883E+000 -8.6386543694282985E+000 -4.8862202014114366E+000 2.4205891831790257E+001
1.3440171254008528E+000 -8.6308958504156656E+000 -4.8862460949606419E+000 2.4205891770671471E+001
1.3432522701782221E+000 -8.6231088191055161E+000 -4.8862798934807294E+000 2.4205891676455312E+001
1.3428247021538808E+000 -8.6167082893519620E+000 -4.8862981143625381E+000 2.4205891623054317E+001
1.3421912665829143E+000 -8.6071876893679136E+000 -4.8863239161114080E+000 2.4205891543060602E+001
1.3411934550108009E+000 -8.5957914625703165E+000 -4.8863601137439989E+000 2.4205891414982123E+001
1.3403336226125737E+000 -8.5874468273839923E+000 -4.8863953684306543E+000 2.4205891302404783E+001
1.3398526743609751E+000 -8.5808660465199598E+000 -4.8864148191200902E+000 2.4205891238509540E+001
1.3391856804784206E+000 -8.5739149991648169E+000 -4.8864349962965008E+000 2.4205891148900651E+001
1.3386830076881144E+000 -8.5674074977250338E+000 -4.8864481517924006E+000 2.4205891080554977E+001
1.3380366724706640E+000 -8.5601471093895292E+000 -4.8864648209339556E+000 2.4205890991702905E+001
1.3374200042516471E+000 -8.5534544497419844E+000 -4.8864798097101705E+000 2.4205890905875265E+001
1.3368698062917763E+000 -8.5465870303637832E+000 -4.8864934260414632E+000 2.4205890828422508E+001
1.3361843790317387E+000 -8.5395400011001552E+000 -4.8865095822562932E+000 2.4205890730812708E+001
1.3356406758276189E+000 -8.5331739994017823E+000 -4.8865224036474020E+000 2.4205890652452226E+001
1.3350422277640432E+000 -8.5263595019806964E+000 -4.8865368398653990E+000 2.4205890565272696E+001
1.3344204346473418E+000 -8.5197401409120310E+000 -4.8865514171502538E+000 2.4205890473646821E+001
1.3338690495963064E+000 -8.5125475999786939E+000 -4.8865646556023572E+000 2.4205890391481852E+001
1.3330972320028969E+000 -8.5056805800402095E+000 -4.8865824381845506E+000 2.4205890275081472E+001
1.3326933959428349E+000 -8.4997956182071910E+000 -4.8865933890854585E+000 2.4205890213457742E+001
1.3320067442366679E+000 -8.4935371916069755E+000 -4.8866150234414558E+000 2.4205890107647214E+001
1.3316135482541751E+000 -8.4875729074372330E+000 -4.8866303042928854E+000 2.4205890046406555E+001
1.3308997979021244E+000 -8.4802044979381428E+000 -4.8866627979514838E+000 2.4205889934132024E+001
1.3303230797703434E+000 -8.4737399887535911E+000 -4.8866901165986958E+000 2.4205889842271034E+001
1.3297526267822328E+000 -8.4670243823478017E+000 -4.8867231513869731E+000 2.4205889750410051E+001
1.3291259300792295E+000 -8.4608855122024202E+000 -4.8867629519655953E+000 2.4205889648342293E+001
1.3286918118943170E+000 -8.4547581129942468E+000 -4.8867991914467979E+000 2.4205889576894865E+001
1.3280166017070933E+000 -8.4450400617989470E+000 -4.8868746943776653E+000 2.4205889464620327E+001
1.3269020408728469E+000 -8.4345414492534694E+000 -4.8869945543894655E+000 2.4205889276264038E+001
1.3262831208075736E+000 -8.4274312588329341E+000 -4.8870481866574140E+000 2.4205889169749579E+001
1.3256716581292272E+000 -8.4183067415054929E+000 -4.8871829233603679E+000 2.4205889063235116E+001
1.3246393873211415E+000 -8.4083717650690080E+000 -4.8874159410200049E+000 2.4205888880638902E+001
1.3240500331596134E+000 -8.4006225391974461E+000 -4.8874930470395581E+000 2.4205888774572852E+001
1.3233027757687958E+000 -8.3924467356411903E+000 -4.8875221837025364E+000 2.4205888638298301E+001
1.3226887944118608E+000 -8.3858156252053586E+000 -4.8875233611559601E+000 2.4205888524736178E+001
1.3222032113498010E+000 -8.3775787901115049E+000 -4.8875250474174257E+000 2.4205888433886479E+001
1.3212455300699928E+000 -8.3685648573993561E+000 -4.8875304828387849E+000 2.4205888252187076E+001
1.3207742043056683E+000 -8.3598760284815850E+000 -4.8875338121958674E+000 2.4205888161337377E+001
1.3197292711559849E+000 -8.3489490089655920E+000 -4.8875426794596768E+000 2.4205887956925555E+001
1.3190458896208290E+000 -8.3411959226267438E+000 -4.8875490330783613E+000 2.4205887820651000E+001
1.3184840700806146E+000 -8.3339739664089727E+000 -4.8875540266731941E+000 2.4205887707088877E+001
1.3178749077469614E+000 -8.3235945490132401E+000 -4.8875596032850979E+000 2.4205887582397843E+001
1.3167381128930815E+000 -8.3119331709123596E+000 -4.8875715150512455E+000 2.4205887345508469E+001
1.3161018405601161E+000 -8.3039040295226432E+000 -4.8875787263952128E+000 2.4205887210143111E+001
1.3154744913726404E+000 -8.2968317224331241E+000 -4.8875859397855308E+000 2.4205887074777756E+001
1.3150098301132047E+000 -8.2891364513322952E+000 -4.8875914404259122E+000 2.4205886973253744E+001
1.3142457608632054E+000 -8.2810683203472397E+000 -4.8876008490446994E+000 2.4205886804047047E+001
1.3137938631752004E+000 -8.2734802993937127E+000 -4.8876066088060188E+000 2.4205886702523031E+001
1.3130506846328995E+000 -8.2613971075253172E+000 -4.8876166522366127E+000 2.4205886533316335E+001
1.3118865849343235E+000 -8.2493923318190046E+000 -4.8876339162603424E+000 2.4205886262585626E+001
1.3113170021961680E+000 -8.2418557133382020E+000 -4.8876427040479165E+000 2.4205886127220268E+001
1.3107550264848808E+000 -8.2346053354807811E+000 -4.8876514750203270E+000 2.4205885991854913E+001
1.3102368040724497E+000 -8.2246794801004537E+000 -4.8876597916262625E+000 2.4205885865399853E+001
1.3092208138101336E+000 -8.2140240273607361E+000 -4.8876769094119590E+000 2.4205885613089677E+001
1.3087225306798256E+000 -8.2072764013366957E+000 -4.8876854811638752E+000 2.4205885486934587E+001
1.3082302481636852E+000 -8.1999721504681187E+000 -4.8876939496923946E+000 2.4205885360779501E+001
1.3076472001523751E+000 -8.1885907973802858E+000 -4.8877042136604505E+000 2.4205885209393397E+001
1.3065044776416070E+000 -8.1757249391894558E+000 -4.8877252326709177E+000 2.4205884906621186E+001
1.3058533242698140E+000 -8.1678904134037200E+000 -4.8877374416036838E+000 2.4205884730004062E+001
1.3053947755662121E+000 -8.1609271999197261E+000 -4.8877460357363978E+000 2.4205884603848975E+001
1.3048513922158456E+000 -8.1522089031292229E+000 -4.8877563476133519E+000 2.4205884452462872E+001
1.3041381920128723E+000 -8.1411291060276376E+000 -4.8877701038194452E+000 2.4205884250614730E+001
1.3032643720056389E+000 -8.1310328095059212E+000 -4.8877871229735943E+000 2.4205883998304557E+001
1.3027496649053516E+000 -8.1226358202800153E+000 -4.8877972340170102E+000 2.4205883846918450E+001
1.3020737567854574E+000 -8.1099218204301096E+000 -4.8878107881270161E+000 2.4205883645070308E+001
1.3009177541629482E+000 -8.0975588160202268E+000 -4.8878348532491058E+000 2.4205883291836063E+001
1.3004334921778868E+000 -8.0884697416531726E+000 -4.8878450494949952E+000 2.4205883140449959E+001
1.2996396083956125E+000 -8.0790657485338304E+000 -4.8878617614313189E+000 2.4205882888139783E+001
1.2991714448286615E+000 -8.0691829317538453E+000 -4.8878717643567713E+000 2.4205882736753679E+001
1.2982517876136621E+000 -8.0577292575638726E+000 -4.8878917166331410E+000 2.4205882433981468E+001
1.2976514972252475E+000 -8.0468998255614022E+000 -4.8879049124668796E+000 2.4205882232133327E+001
1.2967687274701689E+000 -8.0347765784914493E+000 -4.8879245982068582E+000 2.4205881929361119E+001
1.2960493673247624E+000 -8.0240212947242231E+000 -4.8879407080456021E+000 2.4205881677050943E+001
1.2953441418610978E+000 -8.0143756512515356E+000 -4.8879564809819716E+000 2.4205881424740767E+001
1.2947899481137022E+000 -8.0025132590544441E+000 -4.8879688920742730E+000 2.4205881222892629E+001
1.2937426080268306E+000 -7.9861827861733428E+000 -4.8879924257450620E+000 2.4205880833029976E+001
1.2926645361120681E+000 -7.9730132596860885E+000 -4.8880176374582751E+000 2.4205880419398056E+001
1.2920907960073862E+000 -7.9628096885730608E+000 -4.8880307948803319E+000 2.4205880193780640E+001
1.2913401472763628E+000 -7.9525136470790549E+000 -4.8880469826847941E+000 2.4205879892957427E+001
1.2907878707460507E+000 -7.9426118433175228E+000 -4.8880587150008683E+000 2.4205879667340014E+001
1.2900649242332467E+000 -7.9288647914051271E+000 -4.8880738996900588E+000 2.4205879366516800E+001
1.2890078148089663E+000 -7.9123713361137957E+000 -4.8880958760805928E+000 2.4205878915281975E+001
1.2879827535906621E+000 -7.8986852083304342E+000 -4.8881176419314638E+000 2.4205878464047153E+001
1.2873166993257381E+000 -7.8881730981554155E+000 -4.8881317890348486E+000 2.4205878163223939E+001
1.2866636045018485E+000 -7.8778328977275702E+000 -4.8881451689938347E+000 2.4205877862400722E+001
1.2860230197825939E+000 -7.8676571602586804E+000 -4.8881581368062124E+000 2.4205877561577509E+001
1.2853945209494340E+000 -7.8576386082721195E+000 -4.8881708356282472E+000 2.4205877260754292E+001
1.2847777074004727E+000 -7.8477706737998520E+000 -4.8881833171806788E+000 2.4205876959931079E+001
1.2841721999883489E+000 -7.8369387017710999E+000 -4.8881955806375723E+000 2.4205876659107862E+001
1.2834305173183729E+000 -7.8249950470516794E+000 -4.8882105943075249E+000 2.4205876283078840E+001
1.2827052888155022E+000 -7.8143375433461850E+000 -4.8882252310859835E+000 2.4205875907049823E+001
1.2821366344902079E+000 -7.8050859926368865E+000 -4.8882366193525169E+000 2.4205875606226606E+001
1.2815777937641275E+000 -7.7938810835887251E+000 -4.8882477441487593E+000 2.4205875305403389E+001
1.2807569820139326E+000 -7.7835539796751814E+000 -4.8882650260035554E+000 2.4205874854168570E+001
1.2803545228565838E+000 -7.7769192890420413E+000 -4.8882734082300408E+000 2.4205874628551154E+001
1.2799570687429387E+000 -7.7683255252568637E+000 -4.8882811240530710E+000 2.4205874402933741E+001
1.2793075210742841E+000 -7.7566230795472961E+000 -4.8882936118134124E+000 2.4205874028202302E+001
1.2785468422556361E+000 -7.7440147401621182E+000 -4.8883080437584256E+000 2.4205873579562635E+001
1.2778040828422157E+000 -7.7330749645467263E+000 -4.8883219728356302E+000 2.4205873130922967E+001
1.2772584475366995E+000 -7.7225422248599838E+000 -4.8883320491708240E+000 2.4205872794443213E+001
1.2765452719058548E+000 -7.7105950122608915E+000 -4.8883449967528385E+000 2.4205872345803545E+001
1.2758480598577142E+000 -7.7016189203711933E+000 -4.8883580948786722E+000 2.4205871897163878E+001
1.2755053560041414E+000 -7.6931051510318431E+000 -4.8883644369390078E+000 2.4205871672844047E+001
1.2748308890452715E+000 -7.6817151779552617E+000 -4.8883761903125373E+000 2.4205871224204376E+001
